sample_order,company_id,final_sample_id,ticker,symbol,company_name,security,_company_key,cik,gics_sector,gics_sub_industry,accession_number,primary_document,form,filing_date,report_date,report_year,filing_url,source_manifest,sample_group,batch_id,r2_object_key,universe_order
436,S2024-436,S2024-436,TDG,TDG,TransDigm Group,TransDigm Group,cik:0001260221,0001260221,Industrials,Aerospace & Defense,0001260221-24-000083,tdg-20240930.htm,10-K,2024-11-07,2024-09-30,2024,https://www.sec.gov/Archives/edgar/data/1260221/000126022124000083/tdg-20240930.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001260221/0001260221-24-000083.html,447
437,S2024-437,S2024-437,TRV,TRV,Travelers Companies (The),Travelers Companies (The),cik:0000086312,0000086312,Financials,Property & Casualty Insurance,0000086312-25-000012,trv-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/86312/000008631225000012/trv-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000086312/0000086312-25-000012.html,448
438,S2024-438,S2024-438,TFC,TFC,Truist Financial,Truist Financial,cik:0000092230,0000092230,Financials,Diversified Banks,0000092230-25-000020,tfc-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/92230/000009223025000020/tfc-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000092230/0000092230-25-000020.html,450
439,S2024-439,S2024-439,TYL,TYL,Tyler Technologies,Tyler Technologies,cik:0000860731,0000860731,Information Technology,Application Software,0000860731-25-000007,tyl-20241231.htm,10-K,2025-02-19,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/860731/000086073125000007/tyl-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000860731/0000860731-25-000007.html,451
440,S2024-440,S2024-440,TSN,TSN,Tyson Foods,Tyson Foods,cik:0000100493,0000100493,Consumer Staples,Packaged Foods & Meats,0000100493-24-000119,tsn-20240928.htm,10-K,2024-11-12,2024-09-28,2024,https://www.sec.gov/Archives/edgar/data/100493/000010049324000119/tsn-20240928.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000100493/0000100493-24-000119.html,452
441,S2024-441,S2024-441,USB,USB,U.S. Bancorp,U.S. Bancorp,cik:0000036104,0000036104,Financials,Diversified Banks,0000036104-25-000016,usb-20241231.htm,10-K,2025-02-21,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/36104/000003610425000016/usb-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000036104/0000036104-25-000016.html,453
442,S2024-442,S2024-442,UDR,UDR,"UDR, Inc.","UDR, Inc.",cik:0000074208,0000074208,Real Estate,Multi-Family Residential REITs,0000074208-25-000010,udr-20241231x10k.htm,10-K,2025-02-18,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/74208/000007420825000010/udr-20241231x10k.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000074208/0000074208-25-000010.html,454
443,S2024-443,S2024-443,UBER,UBER,Uber,Uber,cik:0001543151,0001543151,Industrials,Passenger Ground Transportation,0001543151-25-000008,uber-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1543151/000154315125000008/uber-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001543151/0001543151-25-000008.html,455
444,S2024-444,S2024-444,ULTA,ULTA,Ulta Beauty,Ulta Beauty,cik:0001403568,0001403568,Consumer Discretionary,Other Specialty Retail,0001558370-24-003941,ulta-20240203x10k.htm,10-K,2024-03-26,2024-02-03,2024,https://www.sec.gov/Archives/edgar/data/1403568/000155837024003941/ulta-20240203x10k.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001403568/0001558370-24-003941.html,456
445,S2024-445,S2024-445,UNP,UNP,Union Pacific Corporation,Union Pacific Corporation,cik:0000100885,0000100885,Industrials,Rail Transportation,0000100885-25-000042,unp-20241231.htm,10-K,2025-02-07,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/100885/000010088525000042/unp-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000100885/0000100885-25-000042.html,457
446,S2024-446,S2024-446,UAL,UAL,United Airlines Holdings,United Airlines Holdings,cik:0000100517,0000100517,Industrials,Passenger Airlines,0000100517-25-000046,ual-20241231.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/100517/000010051725000046/ual-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000100517/0000100517-25-000046.html,458
447,S2024-447,S2024-447,UPS,UPS,United Parcel Service,United Parcel Service,cik:0001090727,0001090727,Industrials,Air Freight & Logistics,0001090727-25-000019,ups-20241231.htm,10-K,2025-02-18,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000019/ups-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001090727/0001090727-25-000019.html,459
448,S2024-448,S2024-448,URI,URI,United Rentals,United Rentals,cik:0001067701,0001067701,Industrials,Trading Companies & Distributors,0001067701-25-000008,uri-20241231.htm,10-K,2025-01-29,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1067701/000106770125000008/uri-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001067701/0001067701-25-000008.html,460
449,S2024-449,S2024-449,UNH,UNH,UnitedHealth Group,UnitedHealth Group,cik:0000731766,0000731766,Health Care,Managed Health Care,0000731766-25-000063,unh-20241231.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/731766/000073176625000063/unh-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000731766/0000731766-25-000063.html,461
450,S2024-450,S2024-450,UHS,UHS,Universal Health Services,Universal Health Services,cik:0000352915,0000352915,Health Care,Health Care Facilities,0000950170-25-027785,uhs-20241231.htm,10-K,2025-02-26,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/352915/000095017025027785/uhs-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000352915/0000950170-25-027785.html,462
451,S2024-451,S2024-451,VLO,VLO,Valero Energy,Valero Energy,cik:0001035002,0001035002,Energy,Oil & Gas Refining & Marketing,0001035002-25-000005,vlo-20241231.htm,10-K,2025-02-26,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1035002/000103500225000005/vlo-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001035002/0001035002-25-000005.html,463
452,S2024-452,S2024-452,VTR,VTR,Ventas,Ventas,cik:0000740260,0000740260,Real Estate,Health Care REITs,0000740260-25-000052,vtr-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/740260/000074026025000052/vtr-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000740260/0000740260-25-000052.html,464
453,S2024-453,S2024-453,VLTO,VLTO,Veralto,Veralto,cik:0001967680,0001967680,Industrials,Environmental & Facilities Services,0001967680-25-000008,vlto-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1967680/000196768025000008/vlto-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001967680/0001967680-25-000008.html,465
454,S2024-454,S2024-454,VRSN,VRSN,Verisign,Verisign,cik:0001014473,0001014473,Information Technology,Internet Services & Infrastructure,0001014473-25-000006,vrsn-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1014473/000101447325000006/vrsn-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001014473/0001014473-25-000006.html,466
455,S2024-455,S2024-455,VRSK,VRSK,Verisk Analytics,Verisk Analytics,cik:0001442145,0001442145,Industrials,Research & Consulting Services,0001437749-25-005160,vrsk20241231_10k.htm,10-K,2025-02-26,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1442145/000143774925005160/vrsk20241231_10k.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001442145/0001437749-25-005160.html,467
456,S2024-456,S2024-456,VZ,VZ,Verizon,Verizon,cik:0000732712,0000732712,Communication Services,Integrated Telecommunication Services,0000732712-25-000006,vz-20241231.htm,10-K,2025-02-12,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/732712/000073271225000006/vz-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000732712/0000732712-25-000006.html,468
457,S2024-457,S2024-457,VRTX,VRTX,Vertex Pharmaceuticals,Vertex Pharmaceuticals,cik:0000875320,0000875320,Health Care,Biotechnology,0000875320-25-000053,vrtx-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/875320/000087532025000053/vrtx-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000875320/0000875320-25-000053.html,469
458,S2024-458,S2024-458,VTRS,VTRS,Viatris,Viatris,cik:0001792044,0001792044,Health Care,Pharmaceuticals,0001792044-25-000008,vtrs-20241231.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1792044/000179204425000008/vtrs-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001792044/0001792044-25-000008.html,470
459,S2024-459,S2024-459,VICI,VICI,Vici Properties,Vici Properties,cik:0001705696,0001705696,Real Estate,Hotel & Resort REITs,0001705696-25-000033,vici-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1705696/000170569625000033/vici-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001705696/0001705696-25-000033.html,471
460,S2024-460,S2024-460,V,V,Visa Inc.,Visa Inc.,cik:0001403161,0001403161,Financials,Transaction & Payment Processing Services,0001403161-24-000058,v-20240930.htm,10-K,2024-11-13,2024-09-30,2024,https://www.sec.gov/Archives/edgar/data/1403161/000140316124000058/v-20240930.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001403161/0001403161-24-000058.html,472
461,S2024-461,S2024-461,VST,VST,Vistra Corp.,Vistra Corp.,cik:0001692819,0001692819,Utilities,Electric Utilities,0001692819-25-000013,vistra-20241231.htm,10-K,2025-02-28,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1692819/000169281925000013/vistra-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001692819/0001692819-25-000013.html,473
462,S2024-462,S2024-462,VMC,VMC,Vulcan Materials Company,Vulcan Materials Company,cik:0001396009,0001396009,Materials,Construction Materials,0001396009-25-000005,vmc-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1396009/000139600925000005/vmc-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001396009/0001396009-25-000005.html,474
463,S2024-463,S2024-463,WRB,WRB,W. R. Berkley Corporation,W. R. Berkley Corporation,cik:0000011544,0000011544,Financials,Property & Casualty Insurance,0000011544-25-000005,wrb-20241231.htm,10-K,2025-02-24,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/11544/000001154425000005/wrb-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000011544/0000011544-25-000005.html,475
464,S2024-464,S2024-464,GWW,GWW,W. W. Grainger,W. W. Grainger,cik:0000277135,0000277135,Industrials,Industrial Machinery & Supplies & Components,0000277135-25-000010,gww-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/277135/000027713525000010/gww-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000277135/0000277135-25-000010.html,476
465,S2024-465,S2024-465,WEC,WEC,WEC Energy Group,WEC Energy Group,cik:0000783325,0000783325,Utilities,Electric Utilities,0000107815-25-000103,wec-20241231.htm,10-K,2025-02-21,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/783325/000010781525000103/wec-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000783325/0000107815-25-000103.html,477
466,S2024-466,S2024-466,WAB,WAB,Wabtec,Wabtec,cik:0000943452,0000943452,Industrials,Construction Machinery & Heavy Transportation Equipment,0001628280-25-005100,wab-20241231.htm,10-K,2025-02-12,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/943452/000162828025005100/wab-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000943452/0001628280-25-005100.html,478
467,S2024-467,S2024-467,WMT,WMT,Walmart,Walmart,cik:0000104169,0000104169,Consumer Staples,Consumer Staples Merchandise Retail,0000104169-24-000056,wmt-20240131.htm,10-K,2024-03-15,2024-01-31,2024,https://www.sec.gov/Archives/edgar/data/104169/000010416924000056/wmt-20240131.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000104169/0000104169-24-000056.html,480
468,S2024-468,S2024-468,DIS,DIS,Walt Disney Company (The),Walt Disney Company (The),cik:0001744489,0001744489,Communication Services,Movies & Entertainment,0001744489-24-000276,dis-20240928.htm,10-K,2024-11-14,2024-09-28,2024,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000276/dis-20240928.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001744489/0001744489-24-000276.html,481
469,S2024-469,S2024-469,WBD,WBD,Warner Bros. Discovery,Warner Bros. Discovery,cik:0001437107,0001437107,Communication Services,Broadcasting,0001437107-25-000031,wbd-20241231.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1437107/000143710725000031/wbd-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001437107/0001437107-25-000031.html,482
470,S2024-470,S2024-470,WM,WM,Waste Management,Waste Management,cik:0000823768,0000823768,Industrials,Environmental & Facilities Services,0001558370-25-001132,wm-20241231x10k.htm,10-K,2025-02-19,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/823768/000155837025001132/wm-20241231x10k.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000823768/0001558370-25-001132.html,483
471,S2024-471,S2024-471,WAT,WAT,Waters Corporation,Waters Corporation,cik:0001000697,0001000697,Health Care,Life Sciences Tools & Services,0001193125-25-034579,d791800d10k.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1000697/000119312525034579/d791800d10k.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001000697/0001193125-25-034579.html,484
472,S2024-472,S2024-472,WFC,WFC,Wells Fargo,Wells Fargo,cik:0000072971,0000072971,Financials,Diversified Banks,0000072971-25-000066,wfc-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/72971/000007297125000066/wfc-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000072971/0000072971-25-000066.html,485
473,S2024-473,S2024-473,WELL,WELL,Welltower,Welltower,cik:0000766704,0000766704,Real Estate,Health Care REITs,0000766704-25-000009,well-20241231.htm,10-K,2025-02-12,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/766704/000076670425000009/well-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000766704/0000766704-25-000009.html,486
474,S2024-474,S2024-474,WST,WST,West Pharmaceutical Services,West Pharmaceutical Services,cik:0000105770,0000105770,Health Care,Health Care Supplies,0000105770-25-000013,wst-20241231.htm,10-K,2025-02-18,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/105770/000010577025000013/wst-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000105770/0000105770-25-000013.html,487
475,S2024-475,S2024-475,WDC,WDC,Western Digital,Western Digital,cik:0000106040,0000106040,Information Technology,"Technology Hardware, Storage & Peripherals",0000106040-24-000031,wdc-20240628.htm,10-K,2024-08-20,2024-06-28,2024,https://www.sec.gov/Archives/edgar/data/106040/000010604024000031/wdc-20240628.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000106040/0000106040-24-000031.html,488
476,S2024-476,S2024-476,WY,WY,Weyerhaeuser,Weyerhaeuser,cik:0000106535,0000106535,Real Estate,Timber REITs,0000950170-25-021254,wy-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/106535/000095017025021254/wy-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000106535/0000950170-25-021254.html,489
477,S2024-477,S2024-477,WMB,WMB,Williams Companies,Williams Companies,cik:0000107263,0000107263,Energy,Oil & Gas Storage & Transportation,0000107263-25-000031,wmb-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/107263/000010726325000031/wmb-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000107263/0000107263-25-000031.html,490
478,S2024-478,S2024-478,WTW,WTW,Willis Towers Watson,Willis Towers Watson,cik:0001140536,0001140536,Financials,Insurance Brokers,0000950170-25-026278,wtw-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1140536/000095017025026278/wtw-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001140536/0000950170-25-026278.html,491
479,S2024-479,S2024-479,WDAY,WDAY,"Workday, Inc.","Workday, Inc.",cik:0001327811,0001327811,Information Technology,Application Software,0001327811-24-000044,wday-20240131.htm,10-K,2024-03-08,2024-01-31,2024,https://www.sec.gov/Archives/edgar/data/1327811/000132781124000044/wday-20240131.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001327811/0001327811-24-000044.html,492
480,S2024-480,S2024-480,WYNN,WYNN,Wynn Resorts,Wynn Resorts,cik:0001174922,0001174922,Consumer Discretionary,Casinos & Gaming,0001174922-25-000039,wynn-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1174922/000117492225000039/wynn-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001174922/0001174922-25-000039.html,493
481,S2024-481,S2024-481,XEL,XEL,Xcel Energy,Xcel Energy,cik:0000072903,0000072903,Utilities,Multi-Utilities,0000072903-25-000029,xel-20241231.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/72903/000007290325000029/xel-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0000072903/0000072903-25-000029.html,494
482,S2024-482,S2024-482,XYL,XYL,Xylem Inc.,Xylem Inc.,cik:0001524472,0001524472,Industrials,Industrial Machinery & Supplies & Components,0001524472-25-000013,xyl-20241231.htm,10-K,2025-03-03,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1524472/000152447225000013/xyl-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001524472/0001524472-25-000013.html,495
483,S2024-483,S2024-483,YUM,YUM,Yum! Brands,Yum! Brands,cik:0001041061,0001041061,Consumer Discretionary,Restaurants,0001041061-25-000013,yum-20241231.htm,10-K,2025-02-19,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1041061/000104106125000013/yum-20241231.htm,2024/sp500_companies.csv,sample_2024,5,2024/sample_500/html/raw/0001041061/0001041061-25-000013.html,496
