sample_order,company_id,final_sample_id,ticker,symbol,company_name,security,_company_key,cik,gics_sector,gics_sub_industry,accession_number,primary_document,form,filing_date,report_date,report_year,filing_url,source_manifest,sample_group,batch_id,r2_object_key,universe_order
190,S2023-190,S2023-190,FI,FI,Fiserv,Fiserv,cik:0000798354,0000798354,,,0000798354-24-000037,fi-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/798354/000079835424000037/fi-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000798354/0000798354-24-000037.html,199
191,S2023-191,S2023-191,F,F,Ford Motor Company,Ford Motor Company,cik:0000037996,0000037996,Consumer Discretionary,Automobile Manufacturers,0000037996-24-000009,f-20231231.htm,10-K,2024-02-07,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/37996/000003799624000009/f-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000037996/0000037996-24-000009.html,200
192,S2023-192,S2023-192,FTNT,FTNT,Fortinet,Fortinet,cik:0001262039,0001262039,Information Technology,Systems Software,0001262039-24-000014,ftnt-20231231.htm,10-K,2024-02-26,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1262039/000126203924000014/ftnt-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001262039/0001262039-24-000014.html,201
193,S2023-193,S2023-193,FTV,FTV,Fortive,Fortive,cik:0001659166,0001659166,Industrials,Industrial Machinery & Supplies & Components,0001659166-24-000046,ftv-20231231.htm,10-K,2024-02-27,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1659166/000165916624000046/ftv-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001659166/0001659166-24-000046.html,202
194,S2023-194,S2023-194,FOXA|FOX,FOXA|FOX,Fox Corporation (Class A)|Fox Corporation (Class B),Fox Corporation (Class A)|Fox Corporation (Class B),cik:0001754301,0001754301,Communication Services,Broadcasting,0001628280-23-029065,fox-20230630.htm,10-K,2023-08-11,2023-06-30,2023,https://www.sec.gov/Archives/edgar/data/1754301/000162828023029065/fox-20230630.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001754301/0001628280-23-029065.html,203
195,S2023-195,S2023-195,BEN,BEN,Franklin Resources,Franklin Resources,cik:0000038777,0000038777,Financials,Asset Management & Custody Banks,0000038777-23-000169,ben-20230930.htm,10-K,2023-11-14,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/38777/000003877723000169/ben-20230930.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000038777/0000038777-23-000169.html,204
196,S2023-196,S2023-196,FCX,FCX,Freeport-McMoRan,Freeport-McMoRan,cik:0000831259,0000831259,Materials,Copper,0000831259-24-000011,fcx-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/831259/000083125924000011/fcx-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000831259/0000831259-24-000011.html,205
197,S2023-197,S2023-197,GE,GE,GE Aerospace,GE Aerospace,cik:0000040545,0000040545,Industrials,Aerospace & Defense,0000040545-24-000027,ge-20231231.htm,10-K,2024-02-02,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/40545/000004054524000027/ge-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000040545/0000040545-24-000027.html,206
198,S2023-198,S2023-198,GEHC,GEHC,GE HealthCare,GE HealthCare,cik:0001932393,0001932393,Health Care,Health Care Equipment,0001932393-24-000013,gehc-20231231.htm,10-K,2024-02-06,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1932393/000193239324000013/gehc-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001932393/0001932393-24-000013.html,207
199,S2023-199,S2023-199,GRMN,GRMN,Garmin,Garmin,cik:0001121788,0001121788,Consumer Discretionary,Consumer Electronics,0000950170-24-017559,grmn-20231230.htm,10-K,2024-02-21,2023-12-30,2023,https://www.sec.gov/Archives/edgar/data/1121788/000095017024017559/grmn-20231230.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001121788/0000950170-24-017559.html,208
200,S2023-200,S2023-200,IT,IT,Gartner,Gartner,cik:0000749251,0000749251,Information Technology,IT Consulting & Other Services,0000749251-24-000006,it-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/749251/000074925124000006/it-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000749251/0000749251-24-000006.html,209
201,S2023-201,S2023-201,GEN,GEN,Gen Digital,Gen Digital,cik:0000849399,0000849399,Information Technology,Systems Software,0000849399-23-000014,gen-20230331.htm,10-K,2023-05-25,2023-03-31,2023,https://www.sec.gov/Archives/edgar/data/849399/000084939923000014/gen-20230331.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000849399/0000849399-23-000014.html,210
202,S2023-202,S2023-202,GNRC,GNRC,Generac,Generac,cik:0001474735,0001474735,Industrials,Heavy Electrical Equipment,0001437749-24-005040,gnrc20231231_10k.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1474735/000143774924005040/gnrc20231231_10k.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001474735/0001437749-24-005040.html,211
203,S2023-203,S2023-203,GD,GD,General Dynamics,General Dynamics,cik:0000040533,0000040533,Industrials,Aerospace & Defense,0000040533-24-000007,gd-20231231.htm,10-K,2024-02-08,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/gd-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000040533/0000040533-24-000007.html,212
204,S2023-204,S2023-204,GIS,GIS,General Mills,General Mills,cik:0000040704,0000040704,Consumer Staples,Packaged Foods & Meats,0001193125-23-177500,d523469d10k.htm,10-K,2023-06-28,2023-05-28,2023,https://www.sec.gov/Archives/edgar/data/40704/000119312523177500/d523469d10k.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000040704/0001193125-23-177500.html,213
205,S2023-205,S2023-205,GM,GM,General Motors,General Motors,cik:0001467858,0001467858,Consumer Discretionary,Automobile Manufacturers,0001467858-24-000031,gm-20231231.htm,10-K,2024-01-30,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1467858/000146785824000031/gm-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001467858/0001467858-24-000031.html,214
206,S2023-206,S2023-206,GPC,GPC,Genuine Parts Company,Genuine Parts Company,cik:0000040987,0000040987,Consumer Discretionary,Distributors,0000040987-24-000024,gpc-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/40987/000004098724000024/gpc-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000040987/0000040987-24-000024.html,215
207,S2023-207,S2023-207,GILD,GILD,Gilead Sciences,Gilead Sciences,cik:0000882095,0000882095,Health Care,Biotechnology,0000882095-24-000007,gild-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/882095/000088209524000007/gild-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000882095/0000882095-24-000007.html,216
208,S2023-208,S2023-208,GPN,GPN,Global Payments,Global Payments,cik:0001123360,0001123360,Financials,Transaction & Payment Processing Services,0001123360-24-000004,gpn-20231231.htm,10-K,2024-02-14,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1123360/000112336024000004/gpn-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001123360/0001123360-24-000004.html,217
209,S2023-209,S2023-209,GL,GL,Globe Life,Globe Life,cik:0000320335,0000320335,Financials,Life & Health Insurance,0000320335-24-000006,gl-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/320335/000032033524000006/gl-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000320335/0000320335-24-000006.html,218
210,S2023-210,S2023-210,GS,GS,Goldman Sachs,Goldman Sachs,cik:0000886982,0000886982,Financials,Investment Banking & Brokerage,0000886982-24-000006,gs-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/886982/000088698224000006/gs-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000886982/0000886982-24-000006.html,219
211,S2023-211,S2023-211,HCA,HCA,HCA Healthcare,HCA Healthcare,cik:0000860730,0000860730,Health Care,Health Care Facilities,0000950170-24-016524,hca-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/hca-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000860730/0000950170-24-016524.html,220
212,S2023-212,S2023-212,HPQ,HPQ,HP Inc.,HP Inc.,cik:0000047217,0000047217,Information Technology,"Technology Hardware, Storage & Peripherals",0000047217-23-000100,hpq-20231031.htm,10-K,2023-12-18,2023-10-31,2023,https://www.sec.gov/Archives/edgar/data/47217/000004721723000100/hpq-20231031.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000047217/0000047217-23-000100.html,221
213,S2023-213,S2023-213,HAL,HAL,Halliburton,Halliburton,cik:0000045012,0000045012,Energy,Oil & Gas Equipment & Services,0000045012-24-000007,hal-20231231.htm,10-K,2024-02-06,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/45012/000004501224000007/hal-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000045012/0000045012-24-000007.html,222
214,S2023-214,S2023-214,HIG,HIG,Hartford (The),Hartford (The),cik:0000874766,0000874766,Financials,Property & Casualty Insurance,0000874766-24-000016,hig-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/874766/000087476624000016/hig-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000874766/0000874766-24-000016.html,223
215,S2023-215,S2023-215,HAS,HAS,Hasbro,Hasbro,cik:0000046080,0000046080,Consumer Discretionary,Leisure Products,0000046080-24-000034,has-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/46080/000004608024000034/has-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000046080/0000046080-24-000034.html,224
216,S2023-216,S2023-216,PEAK,PEAK,Healthpeak Properties,Healthpeak Properties,cik:0000765880,0000765880,,,0001628280-24-004094,peak-20231231.htm,10-K,2024-02-09,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/765880/000162828024004094/peak-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000765880/0001628280-24-004094.html,225
217,S2023-217,S2023-217,HSIC,HSIC,Henry Schein,Henry Schein,cik:0001000228,0001000228,Health Care,Health Care Distributors,0001000228-24-000011,form10k20231230.htm,10-K,2024-02-28,2023-12-30,2023,https://www.sec.gov/Archives/edgar/data/1000228/000100022824000011/form10k20231230.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001000228/0001000228-24-000011.html,226
218,S2023-218,S2023-218,HSY,HSY,Hershey Company (The),Hershey Company (The),cik:0000047111,0000047111,Consumer Staples,Packaged Foods & Meats,0000047111-24-000009,hsy-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/47111/000004711124000009/hsy-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000047111/0000047111-24-000009.html,227
219,S2023-219,S2023-219,HPE,HPE,Hewlett Packard Enterprise,Hewlett Packard Enterprise,cik:0001645590,0001645590,Information Technology,"Technology Hardware, Storage & Peripherals",0001645590-23-000117,hpe-20231031.htm,10-K,2023-12-22,2023-10-31,2023,https://www.sec.gov/Archives/edgar/data/1645590/000164559023000117/hpe-20231031.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001645590/0001645590-23-000117.html,229
220,S2023-220,S2023-220,HLT,HLT,Hilton Worldwide,Hilton Worldwide,cik:0001585689,0001585689,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0001585689-24-000027,hlt-20231231.htm,10-K,2024-02-07,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1585689/000158568924000027/hlt-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001585689/0001585689-24-000027.html,230
221,S2023-221,S2023-221,HD,HD,Home Depot (The),Home Depot (The),cik:0000354950,0000354950,Consumer Discretionary,Home Improvement Retail,0000354950-23-000059,hd-20230129.htm,10-K,2023-03-15,2023-01-29,2023,https://www.sec.gov/Archives/edgar/data/354950/000035495023000059/hd-20230129.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000354950/0000354950-23-000059.html,232
222,S2023-222,S2023-222,HON,HON,Honeywell Technologies,Honeywell Technologies,cik:0000773840,0000773840,Industrials,Industrial Conglomerates,0000773840-24-000014,hon-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/773840/000077384024000014/hon-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000773840/0000773840-24-000014.html,233
223,S2023-223,S2023-223,HRL,HRL,Hormel Foods,Hormel Foods,cik:0000048465,0000048465,Consumer Staples,Packaged Foods & Meats,0000048465-23-000083,hrl-20231029.htm,10-K,2023-12-06,2023-10-29,2023,https://www.sec.gov/Archives/edgar/data/48465/000004846523000083/hrl-20231029.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000048465/0000048465-23-000083.html,234
224,S2023-224,S2023-224,HST,HST,Host Hotels & Resorts,Host Hotels & Resorts,cik:0001070750,0001070750,Real Estate,Hotel & Resort REITs,0001070750-24-000081,hst-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1070750/000107075024000081/hst-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001070750/0001070750-24-000081.html,235
225,S2023-225,S2023-225,HWM,HWM,Howmet Aerospace,Howmet Aerospace,cik:0000004281,0000004281,Industrials,Aerospace & Defense,0000004281-24-000007,hwm-20231231.htm,10-K,2024-02-13,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/4281/000000428124000007/hwm-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000004281/0000004281-24-000007.html,236
226,S2023-226,S2023-226,HUBB,HUBB,Hubbell Incorporated,Hubbell Incorporated,cik:0000048898,0000048898,Industrials,Industrial Machinery & Supplies & Components,0001628280-24-003792,hubb-20231231.htm,10-K,2024-02-08,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/48898/000162828024003792/hubb-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000048898/0001628280-24-003792.html,237
227,S2023-227,S2023-227,HUM,HUM,Humana,Humana,cik:0000049071,0000049071,Health Care,Managed Health Care,0000049071-24-000012,hum-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/49071/000004907124000012/hum-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000049071/0000049071-24-000012.html,238
228,S2023-228,S2023-228,HBAN,HBAN,Huntington Bancshares,Huntington Bancshares,cik:0000049196,0000049196,Financials,Regional Banks,0000049196-24-000020,hban-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/49196/000004919624000020/hban-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000049196/0000049196-24-000020.html,239
229,S2023-229,S2023-229,HII,HII,Huntington Ingalls Industries,Huntington Ingalls Industries,cik:0001501585,0001501585,Industrials,Aerospace & Defense,0001501585-24-000007,hii-20231231.htm,10-K,2024-02-01,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001501585/0001501585-24-000007.html,240
230,S2023-230,S2023-230,IBM,IBM,IBM,IBM,cik:0000051143,0000051143,Information Technology,IT Consulting & Other Services,0000051143-24-000012,ibm-20231231.htm,10-K,2024-02-26,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/51143/000005114324000012/ibm-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000051143/0000051143-24-000012.html,241
231,S2023-231,S2023-231,IEX,IEX,IDEX Corporation,IDEX Corporation,cik:0000832101,0000832101,Industrials,Industrial Machinery & Supplies & Components,0000832101-24-000009,iex-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/832101/000083210124000009/iex-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000832101/0000832101-24-000009.html,242
232,S2023-232,S2023-232,IQV,IQV,IQVIA,IQVIA,cik:0001478242,0001478242,Health Care,Life Sciences Tools & Services,0001478242-24-000038,iqv-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1478242/000147824224000038/iqv-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001478242/0001478242-24-000038.html,243
233,S2023-233,S2023-233,IDXX,IDXX,Idexx Laboratories,Idexx Laboratories,cik:0000874716,0000874716,Health Care,Health Care Equipment,0000874716-24-000057,idxx-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/874716/000087471624000057/idxx-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000874716/0000874716-24-000057.html,244
234,S2023-234,S2023-234,ITW,ITW,Illinois Tool Works,Illinois Tool Works,cik:0000049826,0000049826,Industrials,Industrial Machinery & Supplies & Components,0000049826-24-000008,itw-20231231.htm,10-K,2024-02-09,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/49826/000004982624000008/itw-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000049826/0000049826-24-000008.html,245
235,S2023-235,S2023-235,INCY,INCY,Incyte,Incyte,cik:0000879169,0000879169,Health Care,Biotechnology,0000879169-24-000045,incy-20231231.htm,10-K,2024-02-13,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/879169/000087916924000045/incy-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000879169/0000879169-24-000045.html,247
236,S2023-236,S2023-236,IR,IR,Ingersoll Rand,Ingersoll Rand,cik:0001699150,0001699150,Industrials,Industrial Machinery & Supplies & Components,0001628280-24-006642,iri-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1699150/000162828024006642/iri-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001699150/0001628280-24-006642.html,248
237,S2023-237,S2023-237,PODD,PODD,Insulet Corporation,Insulet Corporation,cik:0001145197,0001145197,Health Care,Health Care Equipment,0001145197-24-000011,podd-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1145197/000114519724000011/podd-20231231.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0001145197/0001145197-24-000011.html,249
238,S2023-238,S2023-238,INTC,INTC,Intel,Intel,cik:0000050863,0000050863,Information Technology,Semiconductors,0000050863-24-000010,intc-20231230.htm,10-K,2024-01-26,2023-12-30,2023,https://www.sec.gov/Archives/edgar/data/50863/000005086324000010/intc-20231230.htm,2023/sp500_companies.csv,sample_2023,3,2023/sample_500/html/raw/0000050863/0000050863-24-000010.html,250
