company_id,final_sample_id,cik,ticker,accession_number,section_code,section_name,section_order,heading_text,extraction_status,first_paragraph_order,last_paragraph_order,paragraph_count,sentence_count,word_count,character_count,analysis_text_file,warning_message
P2025-036,P2025-036,0000036270,MTB,0000036270-26-000010,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities.",detected,423,445,23,35,911,6013,2025/pilot_100/text/section_text/0000036270/0000036270-26-000010/item_5_stock_market_information.txt,
P2025-036,P2025-036,0000036270,MTB,0000036270-26-000010,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations.,detected,446,891,446,768,24234,154507,2025/pilot_100/text/section_text/0000036270/0000036270-26-000010/item_7_management_discussion_and_analysis.txt,
P2025-036,P2025-036,0000036270,MTB,0000036270-26-000010,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk.,detected,892,893,2,3,48,347,2025/pilot_100/text/section_text/0000036270/0000036270-26-000010/item_7a_market_risk.txt,section_too_short
P2025-036,P2025-036,0000036270,MTB,0000036270-26-000010,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data.,detected,894,1432,539,1175,36390,221680,2025/pilot_100/text/section_text/0000036270/0000036270-26-000010/item_8_financial_statements.txt,
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_1,Business,1,ITEM 1. BUSINESS,detected,45,213,169,395,8510,57267,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_1_business.txt,low_heading_score
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,214,511,298,858,27763,181598,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_1a_risk_factors.txt,
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,512,513,2,3,6,39,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,514,528,15,35,985,7081,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_1c_cybersecurity.txt,
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_2,Properties,5,ITEM 2. PROPERTIES,detected,529,530,2,6,113,659,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_2_properties.txt,
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,531,536,6,11,195,1310,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_3_legal_proceedings.txt,
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MARKET FOR REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,537,555,19,30,717,4344,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_5_stock_market_information.txt,
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT'S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,556,743,188,393,10758,70246,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_7_management_discussion_and_analysis.txt,
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,744,757,14,38,771,5082,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_7a_market_risk.txt,
P2025-037,P2025-037,0001512673,XYZ,0001628280-26-012254,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,758,1303,546,1220,33451,213417,2025/pilot_100/text/section_text/0001512673/0001628280-26-012254/item_8_financial_statements.txt,
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_1,Business,1,Item 1. B usiness,detected,43,349,307,659,16184,111495,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_1_business.txt,
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,350,535,186,500,15609,109089,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_1a_risk_factors.txt,
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_1b,Unresolved Staff Comments,3,Item 1B. Unres olved Staff Comments,detected,536,538,3,23,940,7104,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_1b_unresolved_staff_comments.txt,
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,539,558,20,75,2304,16957,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_1c_cybersecurity.txt,
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_2,Properties,5,Item 2. P roperties,detected,559,560,2,5,72,486,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_2_properties.txt,
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,561,565,5,7,43,260,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_3_legal_proceedings.txt,section_too_short
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,566,578,13,18,472,2927,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_5_stock_market_information.txt,
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,579,921,343,729,21581,145479,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_7_management_discussion_and_analysis.txt,
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitat ive Disclosures About Market Risk,detected,922,934,13,35,862,5709,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_7a_market_risk.txt,
P2025-038,P2025-038,0002012383,BLK,0001193125-26-071966,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statemen ts and Supplemental Data,detected,935,1749,815,2629,68550,441694,2025/pilot_100/text/section_text/0002012383/0001193125-26-071966/item_8_financial_statements.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_1_business.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_1a,Risk Factors,2,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_1a_risk_factors.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_1b,Unresolved Staff Comments,3,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_1b_unresolved_staff_comments.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_1c,Cybersecurity,4,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_1c_cybersecurity.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_2,Properties,5,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_2_properties.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_3,Legal Proceedings,6,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_3_legal_proceedings.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_5,Market for Registrant's Common Equity,7,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_5_stock_market_information.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_7,Management's Discussion and Analysis,8,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_7_management_discussion_and_analysis.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_7a,Market Risk,9,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_7a_market_risk.txt,
P2025-039,P2025-039,0000072971,WFC,0000072971-26-000133,item_8,Financial Statements and Supplementary Data,10,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000072971/0000072971-26-000133/item_8_financial_statements.txt,
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_1_business.txt,
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,119,302,184,449,14056,94524,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_1a_risk_factors.txt,
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,303,304,2,3,6,39,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,305,315,11,39,919,6544,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_1c_cybersecurity.txt,
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_2,Properties,5,Item 2. Properties,detected,316,319,4,13,224,1435,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_2_properties.txt,
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,320,327,8,44,783,4930,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_3_legal_proceedings.txt,
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,328,338,11,14,346,2147,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_5_stock_market_information.txt,
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,339,614,276,545,14121,91130,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_7_management_discussion_and_analysis.txt,
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures about Market Risk,detected,615,626,12,31,678,4400,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_7a_market_risk.txt,
P2025-040,P2025-040,0000315293,AON,0001628280-26-008116,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,627,1188,562,1192,33746,208207,2025/pilot_100/text/section_text/0000315293/0001628280-26-008116/item_8_financial_statements.txt,
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_1,Business,1,ITEM 1. BUSINESS,detected,92,312,221,718,17205,117017,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_1_business.txt,
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,313,642,330,929,27593,185068,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_1a_risk_factors.txt,
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,643,644,2,3,6,39,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,645,662,18,40,778,5636,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_1c_cybersecurity.txt,
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_2,Properties,5,ITEM 2. PROPERTIES,detected,663,666,4,9,172,1209,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_2_properties.txt,
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,667,671,5,7,38,233,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_3_legal_proceedings.txt,section_too_short
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MARKET FOR REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,672,693,22,32,746,4532,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_5_stock_market_information.txt,
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT’S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,694,950,257,635,16201,106934,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_7_management_discussion_and_analysis.txt,
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,951,959,9,31,748,4959,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_7a_market_risk.txt,
P2025-041,P2025-041,0001035267,ISRG,0001035267-26-000010,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,960,1379,420,900,22668,145356,2025/pilot_100/text/section_text/0001035267/0001035267-26-000010/item_8_financial_statements.txt,
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_1,Business,1,ITEM 1. BUSINESS,detected,78,196,119,311,7986,55538,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_1_business.txt,low_heading_score
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,197,375,179,437,14877,100865,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_1a_risk_factors.txt,
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,376,377,2,3,7,49,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,378,388,11,39,983,6899,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_1c_cybersecurity.txt,
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_2,Properties,5,ITEM 2. PROPERTIES,detected,389,390,2,5,86,589,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_2_properties.txt,
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,391,411,21,54,813,5178,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_3_legal_proceedings.txt,
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MARKET FOR THE REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,412,421,10,15,204,1306,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_5_stock_market_information.txt,
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT’S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,422,651,230,482,12636,84031,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_7_management_discussion_and_analysis.txt,
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,652,653,2,4,31,219,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_7a_market_risk.txt,section_too_short
P2025-042,P2025-042,0000313616,DHR,0000313616-26-000062,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,654,1115,462,1037,32864,208480,2025/pilot_100/text/section_text/0000313616/0000313616-26-000062/item_8_financial_statements.txt,
P2025-043,P2025-043,0000860730,HCA,0001193125-26-044769,item_1,Business,1,Item 1. Business,detected,37,334,298,943,23332,158764,2025/pilot_100/text/section_text/0000860730/0001193125-26-044769/item_1_business.txt,
P2025-043,P2025-043,0000860730,HCA,0001193125-26-044769,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,335,521,187,566,15995,108630,2025/pilot_100/text/section_text/0000860730/0001193125-26-044769/item_1a_risk_factors.txt,
P2025-043,P2025-043,0000860730,HCA,0001193125-26-044769,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,522,523,2,3,6,39,2025/pilot_100/text/section_text/0000860730/0001193125-26-044769/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-043,P2025-043,0000860730,HCA,0001193125-26-044769,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,524,534,11,69,2015,14632,2025/pilot_100/text/section_text/0000860730/0001193125-26-044769/item_1c_cybersecurity.txt,
